row_type,agent,tau_k,name,rmse,nll,msll,avg_step_ms,avg_pred_ms,avg_detect_ms,avg_upd_ms,route_main,route_critic,alarms,tp,fp,fn,tn,precision,recall,f1,time,t,y_obs,y_true_gt,mu,var,sigma,lab_curr,route,pred_alarm,gt_anomaly,w_evt,rolled_m,rolled_c
detail,5,5,,,,,,,,,,,,,,,,,,,1303.0,1303.0,-0.621885912,-0.434472277,-0.38815351839080103,0.0014851056450648759,0.03853706845447479,uncertain,critic,0.0,0.0,0.40229325127013094,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1304.0,1304.0,-0.623958634,-0.438262004,-0.3867414592186421,0.0014433506860094484,0.03799145543420847,uncertain,critic,0.0,0.0,0.5457420858496307,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1305.0,1305.0,-0.659982605,-0.442696416,-0.3804943400763244,0.0014753060651630204,0.038409713161686336,uncertain,critic,0.0,0.0,0.5453874645074561,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1306.0,1306.0,-0.59845423,-0.445811573,-0.3846138533007037,0.0013796375845405778,0.03714347297360032,uncertain,critic,0.0,0.0,0.6047902808721886,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1307.0,1307.0,-0.583822325,-0.448571788,-0.37753464104735596,0.0011801974625189275,0.03435400213248709,uncertain,critic,0.0,0.0,0.4785430813045427,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1308.0,1308.0,-0.519496699,-0.449990286,-0.3794154945166436,0.0010785491022057075,0.03284127132444339,clean,main,0.0,0.0,0.45336129375745604,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1309.0,1309.0,-0.553264223,-0.452055765,-0.3680377059044882,0.0010658772314695547,0.032647775291274515,uncertain,critic,0.0,0.0,0.3135751293101299,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1310.0,1310.0,-0.549864431,-0.454011938,-0.3547958692703846,0.0011693209638453895,0.03419533541062859,uncertain,critic,0.0,0.0,0.4018090785155587,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1311.0,1311.0,-0.617589721,-0.457283494,-0.3518624705188036,0.0011675251274529377,0.03416906682151179,uncertain,critic,0.0,0.0,0.41894466908838524,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1312.0,1312.0,-0.588376055,-0.459905345,-0.358741996065132,0.0011357373624879125,0.03370070270020957,uncertain,critic,0.0,0.0,0.5424789063805397,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1313.0,1313.0,-0.60918071,-0.462890852,-0.37526247186365497,0.0011281411495210347,0.03358781251467614,uncertain,critic,0.0,0.0,0.476276209321266,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1314.0,1314.0,-0.539360738,-0.46442025,-0.3939849344534353,0.0013464262998240956,0.03669368201508395,clean,main,0.0,0.0,0.4720932017030762,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1315.0,1315.0,-0.566275735,-0.46645736,-0.4093009536614718,0.0018097869481745429,0.04254159080446502,clean,main,0.0,0.0,0.301838005283649,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1316.0,1316.0,-0.58054703,-0.468739153,-0.4225572957625761,0.0020271620526682607,0.04502401639867617,clean,main,0.0,0.0,0.31703023013859055,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1317.0,1317.0,-0.549252216,-0.470349414,-0.4270585979055797,0.0018660362835600207,0.043197642106485634,clean,main,0.0,0.0,0.3208176289508441,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1318.0,1318.0,-0.591366381,-0.472769754,-0.4144336799820545,0.0014955449714473522,0.038672276522689376,clean,main,0.0,0.0,0.25071516580095166,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1319.0,1319.0,-0.606938443,-0.475453127,-0.4025886885176121,0.0013693327074971774,0.03700449577412422,uncertain,critic,0.0,0.0,0.35698065876447216,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1320.0,1320.0,-0.60471225,-0.47803831,-0.39848403611034144,0.0015590080094864268,0.039484275471210396,uncertain,critic,0.0,0.0,0.40891721872833353,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1321.0,1321.0,-0.58190917,-0.480115727,-0.3976805351070577,0.0016723264239823985,0.04089408788544376,clean,main,0.0,0.0,0.4116882191963398,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1322.0,1322.0,-0.568526141,-0.481883935,-0.41303389627468035,0.0016915437383440124,0.041128381178257095,clean,main,0.0,0.0,0.3690954945076186,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1323.0,1323.0,-0.603910879,-0.484324474,-0.4194647196443416,0.0016964148031567872,0.04118755641157639,clean,main,0.0,0.0,0.3101559374789541,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1324.0,1324.0,-0.611050017,-0.486858985,-0.43349258538149427,0.0016412453954276261,0.04051228696861763,clean,main,0.0,0.0,0.3658538066926119,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1325.0,1325.0,-0.647785894,-0.490077523,-0.43802837895180574,0.001621536620375756,0.04026830789064467,uncertain,critic,0.0,0.0,0.35437309484789836,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1326.0,1326.0,-0.635911124,-0.492994195,-0.43737984648481243,0.0016029707910061896,0.040037117666063195,uncertain,critic,0.0,0.0,0.4118768759789263,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1327.0,1327.0,-0.590525315,-0.494944818,-0.44781132007312036,0.0016305544192267347,0.040380124061557,clean,main,0.0,0.0,0.3923675225875908,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1328.0,1328.0,-0.57134734,-0.496472868,-0.4599866816327287,0.001631396608757298,0.04039055098358152,clean,main,0.0,0.0,0.2847174228353354,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1329.0,1329.0,-0.524054063,-0.497024492,-0.46139745600232,0.001599545394582772,0.039994317028582596,clean,main,0.0,0.0,0.21925604970756774,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1330.0,1330.0,-0.508425273,-0.497252508,-0.4478125773166428,0.0014362773675734319,0.03789825019144594,clean,main,0.0,0.0,0.12179683943577202,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1331.0,1331.0,-0.548335596,-0.498274169,-0.4289116879734499,0.0012606144128816396,0.0355051322048185,clean,main,0.0,0.0,0.11737748299827377,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1332.0,1332.0,-0.592267778,-0.500154042,-0.41354507352244657,0.0012058525893960238,0.034725388254071746,clean,main,0.0,0.0,0.23561506458236414,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1333.0,1333.0,-0.608272518,-0.502316411,-0.39336005171372546,0.0012285305223369884,0.035050399745751665,uncertain,critic,0.0,0.0,0.35619867103345904,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1334.0,1334.0,-0.581568536,-0.503901454,-0.3887070287115605,0.0012530478658014945,0.035398416148204916,uncertain,critic,0.0,0.0,0.4239467832897682,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1335.0,1335.0,-0.5962544,-0.505748512,-0.37324506373052907,0.001355383060732273,0.03681552744063669,uncertain,critic,0.0,0.0,0.38614678815548853,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1336.0,1336.0,-0.606366357,-0.507760869,-0.37543177238367587,0.0013980153000043673,0.03739004279222434,uncertain,critic,0.0,0.0,0.4388455610765537,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1337.0,1337.0,-0.576481881,-0.50913529,-0.37812821884781594,0.0016207882691195274,0.040259014755946614,uncertain,critic,0.0,0.0,0.45540518980926026,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1338.0,1338.0,-0.549357362,-0.509939731,-0.3793195809596203,0.002092605290550706,0.04574500290251063,clean,main,0.0,0.0,0.3933230183222207,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1339.0,1339.0,-0.558501622,-0.510910969,-0.38715914834943577,0.0025273643723052745,0.05027289898449536,clean,main,0.0,0.0,0.3403690166205673,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1340.0,1340.0,-0.52741283,-0.511241006,-0.4029809355453068,0.002922288966839688,0.05405819981131159,clean,main,0.0,0.0,0.3386798527511351,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1341.0,1341.0,-0.560895138,-0.512234089,-0.3950469591769028,0.0029090905985698994,0.05393598611845249,clean,main,0.0,0.0,0.24989369862081567,1.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1342.0,1342.0,-0.56931543,-0.513375716,-0.4426733431243452,0.0034008223792869625,0.05831657036629437,clean,main,0.0,0.0,0.3231895803880306,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1343.0,1343.0,-0.555060697,-0.514209415,-0.4334409117384621,0.002756810355332389,0.05250533644623553,clean,main,0.0,0.0,0.3562966363662652,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1344.0,1344.0,-0.560861045,-0.515142448,-0.41436317109074866,0.0023550468115997253,0.04852882454376703,uncertain,critic,0.0,0.0,0.34408541117602676,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1345.0,1345.0,-0.546675348,-0.515773106,-0.3998693580005691,0.002079811940426564,0.045604955217898896,uncertain,critic,0.0,0.0,0.3855069928109316,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1346.0,1346.0,-0.505644956,-0.515570543,-0.38417817136775295,0.0019947908966109437,0.04466308203215429,clean,main,0.0,0.0,0.3888992192192694,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1347.0,1347.0,-0.521949123,-0.515698114,-0.3794225336270097,0.0019298392681444604,0.04392993589961702,clean,main,0.0,0.0,0.3277737976458631,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1348.0,1348.0,-0.539262057,-0.516169393,-0.387392820760979,0.0018419765040917876,0.0429182537400089,uncertain,critic,0.0,0.0,0.381215683056638,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1349.0,1349.0,-0.572991922,-0.517305844,-0.3827681486074182,0.0018545953611108859,0.04306501319065032,uncertain,critic,0.0,0.0,0.40002367953510487,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1350.0,1350.0,-0.538199408,-0.517723715,-0.39082027177546996,0.0016551080006210368,0.04068301857803864,uncertain,critic,0.0,0.0,0.483115312377699,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1351.0,1351.0,-0.568539189,-0.518740025,-0.39540005599033773,0.0015689341233008905,0.03960977307812922,uncertain,critic,0.0,0.0,0.38682903113523615,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1352.0,1352.0,-0.544647045,-0.519258165,-0.4060647984431941,0.0013921684023955557,0.03731177297309196,clean,main,0.0,0.0,0.4356371370763883,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1353.0,1353.0,-0.541233062,-0.519697663,-0.41961625961904875,0.0013408802893728746,0.0366180322979386,clean,main,0.0,0.0,0.3593767686900944,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1354.0,1354.0,-0.522436292,-0.519752435,-0.43492234629181203,0.001269149530741322,0.03562512499264139,clean,main,0.0,0.0,0.3152575248520718,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1355.0,1355.0,-0.531376744,-0.519984922,-0.44843068373374,0.0012288338844232997,0.03505472699113915,clean,main,0.0,0.0,0.22791667178792052,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1356.0,1356.0,-0.514562567,-0.519876475,-0.4617761992360085,0.00130505517785056,0.03612554744015044,clean,main,0.0,0.0,0.21428317699672383,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1357.0,1357.0,-0.499308697,-0.519465119,-0.4650465065923756,0.001317861871704034,0.03630236730165175,clean,main,0.0,0.0,0.1374862453334862,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1358.0,1358.0,-0.492307769,-0.518921972,-0.4552814765826999,0.0011791849350299187,0.03433926229594804,clean,main,0.0,0.0,0.08886922713443934,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1359.0,1359.0,-0.496145406,-0.518466441,-0.4448349320205177,0.0010607995907655824,0.03256991849491771,clean,main,0.0,0.0,0.09566385027689994,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1360.0,1360.0,-0.502243533,-0.518141983,-0.4253299060341928,0.0010197958052810072,0.03193424189300581,clean,main,0.0,0.0,0.13253982369316852,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1361.0,1361.0,-0.502922022,-0.517837583,-0.4124380803596941,0.0011038916221093103,0.03322486451604145,clean,main,0.0,0.0,0.19931536115160065,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1362.0,1362.0,-0.496863742,-0.517418106,-0.4015538656672764,0.0012894299731259203,0.03590863368503347,clean,main,0.0,0.0,0.23563901226896844,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1363.0,1363.0,-0.521298772,-0.51749572,-0.40403347172612014,0.0013489365428317917,0.036727871471564914,clean,main,0.0,0.0,0.24972334287383835,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1364.0,1364.0,-0.534536505,-0.517836536,-0.40920568032570853,0.0013591788396494374,0.0368670427299158,clean,main,0.0,0.0,0.3051342718605806,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1365.0,1365.0,-0.540625895,-0.518292323,-0.4177996721354001,0.0013465513144546787,0.0366953854654053,clean,main,0.0,0.0,0.32549356978932975,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1366.0,1366.0,-0.521078382,-0.518348044,-0.4328163439838164,0.0013329115961979688,0.036509061836727176,clean,main,0.0,0.0,0.32023182866228284,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1367.0,1367.0,-0.497046379,-0.517922011,-0.444994832900123,0.0013124439474524652,0.03622766825856261,clean,main,0.0,0.0,0.23344592550742183,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1368.0,1368.0,-0.458563866,-0.516734848,-0.4630154417157166,0.0013297936253315668,0.0364663355073082,clean,main,0.0,0.0,0.13900423995342537,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1369.0,1369.0,-0.490268381,-0.516205518,-0.4610255728399056,0.0014832859718696431,0.03851345183010273,clean,main,0.0,0.0,0.00986583450810885,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1370.0,1370.0,-0.510334346,-0.516088095,-0.4669014007408498,0.0016393868144839033,0.040489341986304286,clean,main,0.0,0.0,0.07642664579825642,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1371.0,1371.0,-0.494235888,-0.515651051,-0.46063330603384345,0.001651114537224134,0.040633908712110554,clean,main,0.0,0.0,0.11440989804583024,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1372.0,1372.0,-0.496035025,-0.51525873,-0.45441789314405967,0.001756053780792529,0.041905295378896076,clean,main,0.0,0.0,0.08940726654489672,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1373.0,1373.0,-0.49445178,-0.514842591,-0.4533268548315395,0.001694717228497386,0.041166943395124514,clean,main,0.0,0.0,0.11022259638278253,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1374.0,1374.0,-0.485626995,-0.514258279,-0.45438889602388716,0.0016453385742408167,0.04056277325628534,clean,main,0.0,0.0,0.10946874923361916,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1375.0,1375.0,-0.460821022,-0.513189534,-0.45086648833795423,0.0015922438259208937,0.039902930041801364,clean,main,0.0,0.0,0.08370888785452957,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1376.0,1376.0,-0.469906949,-0.512323882,-0.44958736421118034,0.0015956640290916856,0.0399457635937991,clean,main,0.0,0.0,0.027445580498154043,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1377.0,1377.0,-0.460400873,-0.511285422,-0.4552464145914084,0.0015713672700533963,0.03964047514918806,clean,main,0.0,0.0,0.05409792845372163,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1378.0,1378.0,-0.480544671,-0.510670607,-0.45194741044728814,0.001533739931744177,0.03916299186405677,clean,main,0.0,0.0,0.01430054262971514,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1379.0,1379.0,-0.481089127,-0.510078978,-0.4505177034885029,0.001483481360073636,0.03851598836942441,clean,main,0.0,0.0,0.07620215495493243,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1380.0,1380.0,-0.471445038,-0.509306299,-0.44377510226715994,0.0013705033077275877,0.037020309395352,clean,main,0.0,0.0,0.08227397630717415,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1381.0,1381.0,-0.482444262,-0.508769058,-0.4348171767377884,0.0013127284159134684,0.036231594167431665,clean,main,0.0,0.0,0.074878340176327,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1382.0,1382.0,-0.468264891,-0.507958975,-0.43193265149053667,0.0012619222759810919,0.035523545374597565,clean,main,0.0,0.0,0.12845726708801497,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1383.0,1383.0,-0.443684519,-0.506673486,-0.4298720572510027,0.0012035775006958296,0.03469261449784132,clean,main,0.0,0.0,0.09896160797991826,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1384.0,1384.0,-0.429702414,-0.505134064,-0.4186460144855352,0.0011786973274111687,0.03433216170606169,clean,main,0.0,0.0,0.03807942905882866,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1385.0,1385.0,-0.415528257,-0.503341948,-0.4161025713680657,0.0011563010016539673,0.034004426206803835,clean,main,0.0,0.0,0.030220040266001336,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1386.0,1386.0,-0.408828716,-0.501451683,-0.4071376665302732,0.0011851042351804424,0.034425342920302804,clean,main,0.0,0.0,0.0012316867367793138,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1387.0,1387.0,-0.411436431,-0.499651378,-0.41384174264504736,0.0010963448966572228,0.03311109929702158,clean,main,0.0,0.0,0.004590291247074441,1.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1388.0,1388.0,-0.399985652,-0.497658064,-0.4126998919653992,0.0011103668121445862,0.03332216697852326,clean,main,0.0,0.0,0.0064895831820541705,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1389.0,1389.0,-0.403253334,-0.495769969,-0.41530345053506895,0.001314411038843836,0.03625480711359303,clean,main,0.0,0.0,0.03813766965938614,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1390.0,1390.0,-0.388578142,-0.493626133,-0.4169761689747853,0.0018850771481374036,0.04341747514696592,clean,main,0.0,0.0,0.03596537660724797,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1391.0,1391.0,-0.373591993,-0.49122545,-0.4224345985766993,0.002373616108221488,0.04871977122505285,clean,main,0.0,0.0,0.0850599221807462,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1392.0,1392.0,-0.37021056,-0.488805152,-0.4191659484171783,0.0030762936671027367,0.05546434590890563,clean,main,0.0,0.0,0.14526820579800825,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1393.0,1393.0,-0.330581968,-0.485640688,-0.4128708260948859,0.003271336527961693,0.05719559885132503,clean,main,0.0,0.0,0.1437637916476613,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1394.0,1394.0,-0.314470785,-0.48221729,-0.39358643130506404,0.003227853054820324,0.056814197651822246,clean,main,0.0,0.0,0.24131849044412734,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1395.0,1395.0,-0.316428784,-0.47890152,-0.3718182625831055,0.002750970729620236,0.05244969713563879,clean,main,0.0,0.0,0.23108150039378295,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1396.0,1396.0,-0.330989507,-0.47594328,-0.3436378404321767,0.0022568538057814278,0.04750635542515788,clean,main,0.0,0.0,0.1643933944826781,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1397.0,1397.0,-0.298592511,-0.472396265,-0.3193404836333607,0.0021132132520097426,0.0459696992812629,clean,main,0.0,0.0,0.036567482962765685,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1398.0,1398.0,-0.28879279,-0.468724195,-0.30150938900465923,0.002062718077191142,0.04541715619885444,clean,main,0.0,0.0,0.06454946101366454,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1399.0,1399.0,-0.309394603,-0.465537603,-0.2865082777472575,0.0020236009680588544,0.04498445251482844,clean,main,0.0,0.0,0.03916666443440131,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1400.0,1400.0,-0.258444471,-0.461395741,-0.2802406384799571,0.0020249457130550133,0.04499939680767969,clean,main,0.0,0.0,0.07356442005937958,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1401.0,1401.0,-0.275911199,-0.45768605,-0.2831782460578063,0.0018485352366898213,0.04299459543581985,clean,main,0.0,0.0,0.0684911935736372,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1402.0,1402.0,-0.232734424,-0.453187017,-0.28652039024981,0.0017030840185853905,0.04126843852855824,clean,main,0.0,0.0,0.02245218953807282,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1403.0,1403.0,-0.223063673,-0.44858455,-0.2993165539405498,0.001571795093878812,0.03964587108235625,clean,main,0.0,0.0,0.172970061287129,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1404.0,1404.0,-0.215680806,-0.443926476,-0.29919711951556793,0.0017367671727850863,0.041674538663134426,clean,main,0.0,0.0,0.2426809195651809,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1405.0,1405.0,-0.209921205,-0.43924637,-0.31587592421147925,0.001847982016089656,0.04298816134809276,clean,main,0.0,0.0,0.2647219266708919,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1406.0,1406.0,-0.184772401,-0.434156891,-0.31178653666533485,0.0018805316106198483,0.04336509668638879,uncertain,critic,0.0,0.0,0.33298296431980645,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1407.0,1407.0,-0.183067619,-0.429135105,-0.30352859721828196,0.001837843561522402,0.04287007769438261,clean,main,0.0,0.0,0.37561087210385147,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1408.0,1408.0,-0.180006975,-0.424152543,-0.29807677746135186,0.001745029959334782,0.04177355574205746,clean,main,0.0,0.0,0.3680968889702414,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1409.0,1409.0,-0.186266349,-0.419394819,-0.2840145523501571,0.0015160910633051305,0.03893701405225021,clean,main,0.0,0.0,0.3641084880123975,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1410.0,1410.0,-0.18745867,-0.414756096,-0.28083045972612486,0.0012681269317268208,0.03561076988393849,clean,main,0.0,0.0,0.30721209419292717,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1411.0,1411.0,-0.172249441,-0.409905963,-0.2672335691295955,0.0012143964333191971,0.034848191248889764,clean,main,0.0,0.0,0.2955449626323893,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1412.0,1412.0,-0.189779649,-0.405503436,-0.2612052155131188,0.0012479033873663162,0.03532567603551723,clean,main,0.0,0.0,0.3016208458073635,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1413.0,1413.0,-0.185425576,-0.401101879,-0.2506099917762681,0.001401581233809791,0.03743769803032487,clean,main,0.0,0.0,0.2321357444086335,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1414.0,1414.0,-0.177346351,-0.396626769,-0.24895228067747444,0.0014055050628395966,0.03749006618878655,clean,main,0.0,0.0,0.21298263843893084,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1415.0,1415.0,-0.145506915,-0.391604372,-0.2527721719801388,0.0013688368809614798,0.036997795623002726,clean,main,0.0,0.0,0.23364345089541605,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1416.0,1416.0,-0.149110178,-0.386754488,-0.2553278544198587,0.0012575485726651979,0.0354619313160634,clean,main,0.0,0.0,0.343172314237411,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1417.0,1417.0,-0.162008308,-0.382259564,-0.25674029413502625,0.0011908023947122277,0.034508004791819355,clean,main,0.0,0.0,0.34276474699534265,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1418.0,1418.0,-0.139151051,-0.377397394,-0.2682097625648275,0.0009966298596148185,0.03156944503178379,uncertain,critic,0.0,0.0,0.3100055066379658,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1419.0,1419.0,-0.130075275,-0.372450952,-0.2779158104293997,0.0009621562438029249,0.031018643487472578,uncertain,critic,0.0,0.0,0.3986497361182433,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1420.0,1420.0,-0.108710394,-0.36717614,-0.2898711393943236,0.0009233150566291019,0.030386099727163107,uncertain,critic,0.0,0.0,0.4418928218515962,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1421.0,1421.0,-0.105150633,-0.36193563,-0.29183593149093684,0.0009968983953879912,0.03157369784152612,uncertain,critic,0.0,0.0,0.5134014955173065,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1422.0,1422.0,-0.097922109,-0.35665536,-0.2972659194851386,0.001080874449173213,0.032876655078843,uncertain,critic,0.0,0.0,0.5174390515282561,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1423.0,1423.0,-0.052121212,-0.350564677,-0.3039014583046061,0.0010806085982834998,0.032872611674211405,attack,alarm,1.0,1.0,0.534520893237362,0.0,0.0
detail,5,5,,,,,,,,,,,,,,,,,,,1424.0,1424.0,-0.061477797,-0.344782939,-0.29713830406747394,0.00099605931872497,0.031560407454989704,uncertain,critic,0.0,0.0,0.6404014450820334,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1425.0,1425.0,-0.052466206,-0.338936605,-0.28464727965408076,0.0009881591402984685,0.03143499865275118,uncertain,critic,0.0,1.0,0.5918321799181874,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1426.0,1426.0,-0.064101508,-0.333439903,-0.26725417034685645,0.0011395123332546362,0.03375666353854652,uncertain,critic,0.0,0.0,0.5697536214526295,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1427.0,1427.0,-0.056208739,-0.327895279,-0.2652546267236945,0.0013301747807565785,0.036471561260200784,uncertain,critic,0.0,0.0,0.5009153706078426,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1428.0,1428.0,-0.077365301,-0.32288468,-0.26378974813986505,0.0013930567226646032,0.03732367509590399,uncertain,critic,0.0,0.0,0.5069041838549018,0.0,1.0
detail,5,5,,,,,,,,,,,,,,,,,,,1429.0,1429.0,-0.065732277,-0.317741632,-0.2715960170577334,0.0013568288939162852,0.03683515839407081,uncertain,critic,0.0,0.0,0.451711937106549,0.0,1.0
