series,family,split,method,config,seed,warmup,n,sliding_window,n_anom_eval,elapsed_s,AUC_PR,AUC_ROC,PointF1_opt,VUS_PR,VUS_ROC,precision,recall,F1,tp,fp,fn
552_YAHOO_id_2_Synthetic_tr_500_1st_893.csv,YAHOO,eva,spot,q0.0001_d50,0,500,1421,100,1,0.1,1.0,1.0,0.999995000025,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0
555_YAHOO_id_5_WebService_tr_500_1st_730.csv,YAHOO,eva,spot,q0.0001_d50,0,500,1680,24,4,0.1,0.2616174912011244,0.8288690476190477,0.3999968000255998,0.1802897681775386,0.9489169832448608,0.5,0.25,0.3333333333333333,1.0,1.0,3.0
558_YAHOO_id_8_WebService_tr_500_1st_1125.csv,YAHOO,eva,spot,q0.0001_d50,0,500,1427,24,80,0.1,0.0698946176914991,0.2993211334120425,0.1588863228637408,0.0809667194550037,0.393766830103779,0.5,0.0125,0.024390243902439,1.0,1.0,79.0
560_YAHOO_id_10_Synthetic_tr_500_1st_893.csv,YAHOO,tuning,spot,q0.0001_d50,0,500,1421,158,1,0.1,0.0011086474501108,0.0206521739130435,0.002214817300496,0.0799434307561984,0.9678458221925296,0.0,0.0,0.0,0.0,0.0,1.0
562_YAHOO_id_12_Synthetic_tr_500_1st_893.csv,YAHOO,eva,spot,q0.0001_d50,0,500,1421,126,1,0.1,1.0,1.0,0.999995000025,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
568_YAHOO_id_18_WebService_tr_500_1st_333.csv,YAHOO,tuning,spot,q0.0001_d50,0,500,1680,24,1,0.1,0.025,0.9669211195928752,0.0487800119023229,0.0460620187530797,0.9770248399748332,0.0,0.0,0.0,0.0,0.0,1.0
570_YAHOO_id_20_Synthetic_tr_500_1st_658.csv,YAHOO,eva,spot,q0.0001_d50,0,500,1421,135,4,0.1,0.0497576774612283,0.5455288985823337,0.1599973120451576,0.6805032936526606,0.9785080416081366,0.0666666666666666,0.5,0.1176470588235294,2.0,28.0,2.0
571_YAHOO_id_21_Synthetic_tr_500_1st_623.csv,YAHOO,eva,spot,q0.0001_d50,0,500,1421,35,9,0.1,1.0,1.0,0.999995000025,1.0,1.0,0.9,1.0,0.9473684210526316,9.0,1.0,0.0
573_YAHOO_id_23_Synthetic_tr_500_1st_623.csv,YAHOO,tuning,spot,q0.0001_d50,0,500,1421,35,9,0.1,1.0,1.0,0.999995000025,1.0,1.0,0.8181818181818182,1.0,0.9,9.0,2.0,0.0
012_NAB_id_12_Synthetic_tr_1007_1st_2787.csv,NAB,tuning,rrcf,sh4_ts256,0,500,4031,288,513,16.8,0.1446532169860439,0.489871040165763,0.2551562819659515,0.1805441114067055,0.5814159747694434,,,,,,
579_YAHOO_id_29_WebService_tr_500_1st_1342.csv,YAHOO,eva,spot,q0.0001_d50,0,500,1680,24,1,0.1,1.0,1.0,0.999995000025,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
583_YAHOO_id_33_WebService_tr_500_1st_1616.csv,YAHOO,tuning,spot,q0.0001_d50,0,500,1680,24,1,0.1,1.0,1.0,0.999995000025,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
603_YAHOO_id_53_Synthetic_tr_500_1st_893.csv,YAHOO,eva,spot,q0.0001_d50,0,500,1421,4,1,0.1,1.0,1.0,0.999995000025,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
643_YAHOO_id_93_WebService_tr_500_1st_1038.csv,YAHOO,tuning,spot,q0.0001_d50,0,500,1680,24,1,0.0,0.0042553191489361,0.8015267175572519,0.0084744918853562,0.0042194092827004,0.8011026293469038,0.0,0.0,0.0,0.0,0.0,1.0
644_YAHOO_id_94_WebService_tr_500_1st_1078.csv,YAHOO,eva,spot,q0.0001_d50,0,500,1435,24,75,0.0,0.0613079414751493,0.3912325581395349,0.1501000143106905,0.0714887265780402,0.4338731361468466,0.0,0.0,0.0,0.0,0.0,75.0
645_YAHOO_id_95_WebService_tr_500_1st_1047.csv,YAHOO,eva,spot,q0.0001_d50,0,500,1680,24,1,0.1,1.0,1.0,0.999995000025,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
649_YAHOO_id_99_WebService_tr_500_1st_1386.csv,YAHOO,eva,spot,q0.0001_d50,0,500,1680,168,1,0.0,0.0181818181818181,0.9541984732824428,0.0357139349524245,0.1298179446054826,0.9726759290588802,0.0,0.0,0.0,0.0,0.0,1.0
657_YAHOO_id_107_WebService_tr_500_1st_1260.csv,YAHOO,eva,spot,q0.0001_d50,0,500,1440,4,1,0.0,1.0,1.0,0.999995000025,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
658_YAHOO_id_108_Synthetic_tr_500_1st_893.csv,YAHOO,eva,spot,q0.0001_d50,0,500,1421,125,1,0.0,1.0,1.0,0.999995000025,1.0,1.0,0.032258064516129,1.0,0.0625,1.0,30.0,0.0
672_YAHOO_id_122_WebService_tr_500_1st_857.csv,YAHOO,eva,spot,q0.0001_d50,0,500,1680,24,1,0.0,0.25,0.9974554707379136,0.3999968000255998,0.2,0.997879558948262,0.0,0.0,0.0,0.0,0.0,1.0
680_YAHOO_id_130_Synthetic_tr_500_1st_893.csv,YAHOO,eva,spot,q0.0001_d50,0,500,1421,118,1,0.1,0.0142857142857142,0.925,0.028168736364571,0.764142460382692,0.993202980730848,0.0,0.0,0.0,0.0,0.0,1.0
689_YAHOO_id_139_WebService_tr_500_1st_1073.csv,YAHOO,eva,spot,q0.0001_d50,0,500,1680,24,1,0.1,1.0,1.0,0.999995000025,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
693_YAHOO_id_143_WebService_tr_500_1st_1003.csv,YAHOO,eva,spot,q0.0001_d50,0,500,1427,24,2,0.0,0.2563291139240506,0.9151351351351352,0.4999950000499994,0.1192434159287517,0.948674446392031,0.25,0.5,0.3333333333333333,1.0,3.0,1.0
701_YAHOO_id_151_Synthetic_tr_500_1st_893.csv,YAHOO,eva,spot,q0.0001_d50,0,500,1421,156,1,0.1,1.0,1.0,0.999995000025,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
723_YAHOO_id_173_WebService_tr_500_1st_1214.csv,YAHOO,eva,spot,q0.0001_d50,0,500,1420,48,2,0.2,1.0,1.0,0.999995000025,0.7448979591836735,0.999444222133298,0.0476190476190476,1.0,0.0909090909090909,2.0,40.0,0.0
724_YAHOO_id_174_WebService_tr_500_1st_1030.csv,YAHOO,eva,spot,q0.0001_d50,0,500,1680,24,5,0.1,0.6240160642570282,0.9523404255319148,0.7499953125292966,0.2978622570885908,0.9690726367504544,1.0,0.6,0.7499999999999999,3.0,0.0,2.0
734_YAHOO_id_184_WebService_tr_500_1st_768.csv,YAHOO,eva,spot,q0.0001_d50,0,500,1424,23,227,0.1,0.922726293886665,0.9536275668535384,0.8592183529599674,0.9409415735895066,0.9707858432789994,0.9940828402366864,0.7400881057268722,0.8484848484848485,168.0,1.0,59.0
741_YAHOO_id_191_WebService_tr_500_1st_1114.csv,YAHOO,eva,spot,q0.0001_d50,0,500,1680,24,2,0.1,0.7,0.9987266553480476,0.6666622222518517,0.5500000000000003,0.9990449915110357,1.0,0.5,0.6666666666666666,1.0,0.0,1.0
755_YAHOO_id_205_Synthetic_tr_500_1st_893.csv,YAHOO,eva,spot,q0.0001_d50,0,500,1421,125,1,0.1,1.0,1.0,0.999995000025,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,2.0,0.0
762_YAHOO_id_212_WebService_tr_500_1st_1055.csv,YAHOO,eva,spot,q0.0001_d50,0,500,1680,24,2,0.1,0.0078014184397163,0.817062818336163,0.0186912219479804,0.0083804607560566,0.770462712479793,0.0,0.0,0.0,0.0,0.0,2.0
780_YAHOO_id_230_Synthetic_tr_500_1st_893.csv,YAHOO,eva,spot,q0.0001_d50,0,500,1421,154,1,0.1,0.3333333333333333,0.9978260869565218,0.4999962500281247,0.4720389896919111,0.9983082428785968,0.0,0.0,0.0,0.0,0.0,1.0
788_YAHOO_id_238_WebService_tr_500_1st_973.csv,YAHOO,eva,spot,q0.0001_d50,0,500,1680,24,1,0.0,0.25,0.9974554707379136,0.3999968000255998,0.2,0.997879558948262,0.0,0.0,0.0,0.0,0.0,1.0
797_YAHOO_id_247_Synthetic_tr_500_1st_893.csv,YAHOO,eva,spot,q0.0001_d50,0,500,1421,158,1,0.1,0.0011210762331838,0.0315217391304347,0.0022396192862216,0.0869177319414481,0.965759840284302,0.0,0.0,0.0,0.0,0.0,1.0
806_YAHOO_id_256_Synthetic_tr_500_1st_893.csv,YAHOO,eva,spot,q0.0001_d50,0,500,1421,118,1,0.1,0.0012422360248447,0.1260869565217391,0.0024813647953019,0.4143497043574235,0.9675280775090092,0.0,0.0,0.0,0.0,0.0,1.0
807_YAHOO_id_257_WebService_tr_500_1st_1210.csv,YAHOO,eva,spot,q0.0001_d50,0,500,1424,24,17,0.2,0.028297267167783,0.5997146377845515,0.0833320170346809,0.2026348865678187,0.7946287928981071,0.0387596899224806,0.5882352941176471,0.0727272727272727,10.0,248.0,7.0
001_NAB_id_1_Facility_tr_1007_1st_2014.csv,NAB,eva,spot,q0.0001_d200,0,500,4031,6,343,0.5,0.1537923781659103,0.5271462591130734,0.1877946656058238,0.1496379965011109,0.5320426188708085,0.4864864864864865,0.0524781341107871,0.0947368421052631,18.0,19.0,325.0
002_NAB_id_2_WebService_tr_1500_1st_4106.csv,NAB,eva,spot,q0.0001_d200,0,500,6000,5,637,0.1,0.2918041077184849,0.6901709670723506,0.3391507761938218,0.2827090226206142,0.6909019144754468,1.0,0.0172684458398744,0.0339506172839506,11.0,0.0,626.0
005_NAB_id_5_Traffic_tr_594_1st_1645.csv,NAB,eva,spot,q0.0001_d200,0,500,2379,22,238,0.1,0.1312895138939571,0.5093071963703214,0.227089543935196,0.1324398879621129,0.5178918434327124,1.0,0.0042016806722689,0.00836820083682,1.0,0.0,237.0
016_NAB_id_16_Environment_tr_1816_1st_3540.csv,NAB,eva,guardgp,default,0,500,7266,23,724,8.3,0.1177607417686891,0.5190078291736848,0.193659734854338,0.1208254686981157,0.5275150756516942,0.0,0.0,0.0,0.0,6.0,724.0
006_NAB_id_6_Traffic_tr_2579_1st_5839.csv,NAB,eva,spot,q0.0001_d200,0,500,10319,125,1030,0.4,0.1260862752544328,0.5512947009003973,0.2041978870348532,0.1494882077327121,0.6231884834829957,0.12112036336109,0.1553398058252427,0.1361122926414291,160.0,1161.0,870.0
021_NAB_id_21_WebService_tr_500_1st_565.csv,NAB,tuning,rrcf,sh4_ts256,0,500,1623,24,160,7.0,0.2165364240714087,0.5319184839044653,0.2602268567999924,0.2425408325194081,0.5749848669669787,,,,,,
008_NAB_id_8_Synthetic_tr_1007_1st_2734.csv,NAB,eva,spot,q0.0001_d200,0,500,4031,71,402,0.4,0.1460140960289196,0.5612072268888857,0.3736771982107124,0.1587888121945021,0.5899500126030339,0.1016894087069525,0.7786069651741293,0.1798850574712643,313.0,2765.0,89.0
009_NAB_id_9_Traffic_tr_500_1st_438.csv,NAB,eva,spot,q0.0001_d200,0,500,2161,128,154,0.0,0.1248874301707666,0.5819013435138186,0.2114753867966393,0.176307302012988,0.645219286387495,0.0,0.0,0.0,0.0,0.0,154.0
010_NAB_id_10_WebService_tr_500_1st_271.csv,NAB,eva,spot,q0.0001_d200,0,500,1000,142,48,0.0,0.0787516328753588,0.4099373156342182,0.1782161014968525,0.1097413415660946,0.5281939666752623,0.0,0.0,0.0,0.0,0.0,48.0
011_NAB_id_11_Facility_tr_1007_1st_1526.csv,NAB,eva,spot,q0.0001_d200,0,500,4031,204,474,0.7,0.4482894545035339,0.6306332978610343,0.4476614427699569,0.4757077261908606,0.6901840748672193,0.8860759493670886,0.2953586497890295,0.4430379746835442,140.0,18.0,334.0
013_NAB_id_13_Traffic_tr_623_1st_2084.csv,NAB,eva,spot,q0.0001_d200,0,500,2494,247,248,0.1,0.2210455599867406,0.6204966190001109,0.2952971542622023,0.4100778343945426,0.8072697274248859,0.0,0.0,0.0,0.0,0.0,248.0
014_NAB_id_14_WebService_tr_500_1st_1045.csv,NAB,eva,spot,q0.0001_d200,0,500,1537,23,152,0.0,0.1294448146995211,0.4286277133511746,0.2556748096318117,0.1388895808047099,0.4550205246663086,0.0,0.0,0.0,0.0,0.0,152.0
015_NAB_id_15_Synthetic_tr_1007_1st_2787.csv,NAB,eva,spot,q0.0001_d200,0,500,4031,288,513,0.2,0.1011958072798404,0.2506339480982849,0.2537069835821982,0.1278247077973136,0.3507014377675164,0.0,0.0,0.0,0.0,2.0,513.0
016_NAB_id_16_Environment_tr_1816_1st_3540.csv,NAB,eva,spot,q0.0001_d200,0,500,7266,23,724,0.4,0.1653471863301372,0.582396749457298,0.2148514064640061,0.1625480617700288,0.5939022951594191,0.3968253968253968,0.0345303867403314,0.0635324015247776,25.0,38.0,699.0
017_NAB_id_17_Synthetic_tr_1007_1st_1805.csv,NAB,eva,spot,q0.0001_d200,0,500,4031,100,402,0.1,0.560923547239254,0.7512743886829834,0.6418875331285757,0.5761053136751109,0.7603716288568567,0.0,0.0,0.0,0.0,0.0,402.0
017_NAB_id_17_Synthetic_tr_1007_1st_1805.csv,NAB,eva,guardgp,default,0,500,4031,100,402,5.3,0.0830696103288176,0.1916893639822618,0.2092008626861245,0.0865875169996757,0.2217278408568231,0.1621621621621621,0.0298507462686567,0.0504201680672268,12.0,62.0,390.0
018_NAB_id_18_Facility_tr_500_1st_669.csv,NAB,eva,spot,q0.0001_d200,0,500,1881,5,188,0.2,0.1251044328744144,0.4840693049883183,0.2672329370508154,0.127570877555857,0.4877468265362389,0.0,0.0,0.0,0.0,3.0,188.0
019_NAB_id_19_Facility_tr_1007_1st_1171.csv,NAB,eva,spot,q0.0001_d200,0,500,4031,8,400,0.2,0.2410958073890944,0.6728848610667517,0.3007733499155389,0.2362480261688609,0.6776371728907932,0.875,0.0175,0.034313725490196,7.0,1.0,393.0
560_YAHOO_id_10_Synthetic_tr_500_1st_893.csv,YAHOO,tuning,rrcf,sh4_ts256,0,500,1421,158,1,5.0,0.5,0.9989130434782608,0.6666622222518517,0.8641693133033486,0.9997110217556366,,,,,,
020_NAB_id_20_Synthetic_tr_1007_1st_2679.csv,NAB,eva,spot,q0.0001_d200,0,500,4031,288,621,0.5,0.1424461889018402,0.2837342497136311,0.2991304040716358,0.1713976585836242,0.3657103513135804,0.4375,0.0112721417069243,0.0219780219780219,7.0,9.0,614.0
022_NAB_id_22_Facility_tr_1007_1st_2980.csv,NAB,eva,spot,q0.0001_d200,0,500,4031,4,520,0.3,0.4213462054070128,0.8169931405359835,0.5720063002491661,0.4205799285005812,0.8191688611061732,0.4417628541448058,0.8096153846153846,0.5716225390359809,421.0,532.0,99.0
018_NAB_id_18_Facility_tr_500_1st_669.csv,NAB,eva,guardgp,default,0,500,1881,5,188,3.5,0.1740401253331024,0.4088655454691373,0.263487551078656,0.1760700376225648,0.414943678956091,0.0285714285714285,0.0053191489361702,0.0089686098654708,1.0,34.0,187.0
023_NAB_id_23_Facility_tr_4512_1st_16551.csv,NAB,eva,spot,q0.0001_d200,0,500,18049,12,1498,4.4,0.4343086615973156,0.6548495412528107,0.4253978084720787,0.430249095014604,0.6555797247293976,0.9975124378109452,0.2676902536715621,0.4221052631578948,401.0,1.0,1097.0
024_NAB_id_24_Synthetic_tr_1007_1st_2787.csv,NAB,eva,spot,q0.0001_d200,0,500,4031,288,513,0.3,0.3625812705125498,0.4532215414465771,0.3630735961961649,0.3935639555368914,0.5420956446096092,0.9732142857142856,0.2124756335282651,0.3488,109.0,3.0,404.0
568_YAHOO_id_18_WebService_tr_500_1st_333.csv,YAHOO,tuning,rrcf,sh4_ts256,0,500,1680,24,1,6.9,0.04,0.979643765903308,0.0769223372852184,0.1532519636687399,0.9919504066224084,,,,,,
025_NAB_id_25_WebService_tr_3958_1st_4614.csv,NAB,eva,spot,q0.0001_d200,0,500,15832,16,1580,0.3,0.1105218360877864,0.5265172706754737,0.1905097853283933,0.1091388230779921,0.5290812243173851,0.6,0.0018987341772151,0.0037854889589905,3.0,2.0,1577.0
026_NAB_id_26_Traffic_tr_624_1st_2261.csv,NAB,eva,spot,q0.0001_d200,0,500,2499,8,238,0.2,0.1551818497064045,0.5513518865808675,0.2288609799319348,0.1508809035799604,0.5538397551417877,0.75,0.0126050420168067,0.024793388429752,3.0,1.0,235.0
027_NAB_id_27_Facility_tr_757_1st_2582.csv,NAB,eva,spot,q0.0001_d200,0,500,3031,5,200,0.2,0.0785111930663964,0.4687215787215787,0.1499597167193356,0.0796666999659353,0.4722442669952374,0.1,0.005,0.0095238095238095,1.0,9.0,199.0
019_NAB_id_19_Facility_tr_1007_1st_1171.csv,NAB,eva,guardgp,default,0,500,4031,8,400,5.2,0.1551716783269457,0.5639715745768125,0.2251053616300985,0.1500316999958608,0.5680200277388358,0.75,0.0075,0.0148514851485148,3.0,1.0,397.0
028_NAB_id_28_Facility_tr_1007_1st_3447.csv,NAB,eva,spot,q0.0001_d200,0,500,4031,289,430,0.2,0.2356628069625735,0.531902312082374,0.3161356956900422,0.3186496989428364,0.6074645035868469,0.2142857142857142,0.0069767441860465,0.0135135135135135,3.0,11.0,427.0
551_YAHOO_id_1_Synthetic_tr_500_1st_893.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1421,105,1,0.1,1.0,1.0,0.999995000025,1.0,1.0,0.1428571428571428,1.0,0.25,1.0,6.0,0.0
552_YAHOO_id_2_Synthetic_tr_500_1st_893.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1421,100,1,0.1,1.0,1.0,0.999995000025,1.0,1.0,0.125,1.0,0.2222222222222222,1.0,7.0,0.0
555_YAHOO_id_5_WebService_tr_500_1st_730.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1680,24,4,0.1,0.2590886677167275,0.7818877551020409,0.3999968000255998,0.1440548726255909,0.93064527640907,0.0,0.0,0.0,0.0,0.0,4.0
558_YAHOO_id_8_WebService_tr_500_1st_1125.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1427,24,80,0.1,0.1421808857512614,0.7403630460448642,0.2937827515375741,0.155149817174152,0.7556054119662966,0.0,0.0,0.0,0.0,22.0,80.0
562_YAHOO_id_12_Synthetic_tr_500_1st_893.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1421,126,1,0.0,1.0,1.0,0.999995000025,1.0,1.0,0.2,1.0,0.3333333333333333,1.0,4.0,0.0
570_YAHOO_id_20_Synthetic_tr_500_1st_658.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1421,135,4,0.0,0.0044617590939097,0.4149400218102508,0.0128616085454327,0.0909707677136574,0.7882167131288401,0.0,0.0,0.0,0.0,0.0,4.0
571_YAHOO_id_21_Synthetic_tr_500_1st_623.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1421,35,9,0.0,1.0,1.0,0.999995000025,1.0,1.0,0.9,1.0,0.9473684210526316,9.0,1.0,0.0
579_YAHOO_id_29_WebService_tr_500_1st_1342.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1680,24,1,0.1,1.0,1.0,0.999995000025,1.0,1.0,0.2,1.0,0.3333333333333333,1.0,4.0,0.0
603_YAHOO_id_53_Synthetic_tr_500_1st_893.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1421,4,1,0.1,1.0,1.0,0.999995000025,1.0,1.0,0.2,1.0,0.3333333333333333,1.0,4.0,0.0
644_YAHOO_id_94_WebService_tr_500_1st_1078.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1435,24,75,0.1,0.1600638221015167,0.7946356589147286,0.3668311122448908,0.1673012285817242,0.7948625604322719,0.0,0.0,0.0,0.0,0.0,75.0
645_YAHOO_id_95_WebService_tr_500_1st_1047.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1680,24,1,0.1,1.0,1.0,0.999995000025,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
649_YAHOO_id_99_WebService_tr_500_1st_1386.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1680,168,1,0.0,0.1428571428571428,0.9949109414758268,0.2499978125191404,0.3368675909372507,0.9976829513747808,0.0,0.0,0.0,0.0,0.0,1.0
657_YAHOO_id_107_WebService_tr_500_1st_1260.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1440,4,1,0.0,1.0,1.0,0.999995000025,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
658_YAHOO_id_108_Synthetic_tr_500_1st_893.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1421,125,1,0.0,1.0,1.0,0.999995000025,1.0,1.0,0.0052356020942408,1.0,0.0104166666666666,1.0,190.0,0.0
672_YAHOO_id_122_WebService_tr_500_1st_857.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1680,24,1,0.0,0.5,0.9991518235793044,0.6666622222518517,0.2,0.997879558948262,0.0,0.0,0.0,0.0,0.0,1.0
680_YAHOO_id_130_Synthetic_tr_500_1st_893.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1421,118,1,0.1,1.0,1.0,0.999995000025,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
689_YAHOO_id_139_WebService_tr_500_1st_1073.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1680,24,1,0.1,1.0,1.0,0.999995000025,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,2.0,0.0
693_YAHOO_id_143_WebService_tr_500_1st_1003.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1427,24,2,0.1,1.0,1.0,0.999995000025,0.625,0.9991891891891892,0.5,1.0,0.6666666666666666,2.0,2.0,0.0
701_YAHOO_id_151_Synthetic_tr_500_1st_893.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1421,156,1,0.0,1.0,1.0,0.999995000025,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0
723_YAHOO_id_173_WebService_tr_500_1st_1214.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1420,48,2,0.2,1.0,1.0,0.999995000025,0.7854317413685555,0.9995324804753712,0.0869565217391304,1.0,0.16,2.0,21.0,0.0
724_YAHOO_id_174_WebService_tr_500_1st_1030.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1680,24,5,0.1,0.6158249158249157,0.9443404255319148,0.7499953125292966,0.3922326686070794,0.981538875552802,0.75,0.6,0.6666666666666665,3.0,1.0,2.0
734_YAHOO_id_184_WebService_tr_500_1st_768.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1424,23,227,0.1,0.9630322842354504,0.9785360797375788,0.9302275737422296,0.9697724865417708,0.9853671539793578,0.9948717948717948,0.8546255506607929,0.919431279620853,194.0,1.0,33.0
741_YAHOO_id_191_WebService_tr_500_1st_1114.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1680,24,2,0.0,0.625,0.997453310696095,0.6666622222518517,0.4000000000000001,0.9961799660441424,1.0,0.5,0.6666666666666666,1.0,0.0,1.0
755_YAHOO_id_205_Synthetic_tr_500_1st_893.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1421,125,1,0.1,1.0,1.0,0.999995000025,1.0,1.0,0.1428571428571428,1.0,0.25,1.0,6.0,0.0
762_YAHOO_id_212_WebService_tr_500_1st_1055.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1680,24,2,0.1,0.005464404894327,0.7292020373514431,0.0136051737754833,0.0064240098854142,0.6665281535430663,0.0,0.0,0.0,0.0,5.0,2.0
573_YAHOO_id_23_Synthetic_tr_500_1st_623.csv,YAHOO,tuning,rrcf,sh4_ts256,0,500,1421,35,9,6.7,0.6171766562375438,0.9951267056530214,0.6428527806418456,0.920447031882862,0.9991683562230256,,,,,,
780_YAHOO_id_230_Synthetic_tr_500_1st_893.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1421,154,1,0.0,1.0,1.0,0.999995000025,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
788_YAHOO_id_238_WebService_tr_500_1st_973.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1680,24,1,0.0,0.0222222222222222,0.9626802374893978,0.0434778355429131,0.0208333333333333,0.9618320610687018,0.0,0.0,0.0,0.0,0.0,1.0
020_NAB_id_20_Synthetic_tr_1007_1st_2679.csv,NAB,eva,guardgp,default,0,500,4031,288,621,5.3,0.1655284790555248,0.3727487535346492,0.2991986073950432,0.1867577891558893,0.4499058665895327,0.0403225806451612,0.0080515297906602,0.0134228187919463,5.0,119.0,616.0
797_YAHOO_id_247_Synthetic_tr_500_1st_893.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1421,158,1,0.0,0.0011074197120708,0.0195652173913043,0.0022123672813312,0.1130888169560509,0.956405881916351,0.0,0.0,0.0,0.0,1.0,1.0
806_YAHOO_id_256_Synthetic_tr_500_1st_893.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1421,118,1,0.1,0.0013071895424836,0.1695652173913043,0.0026109399821268,0.0350059260074493,0.8484636561660895,0.0,0.0,0.0,0.0,0.0,1.0
807_YAHOO_id_257_WebService_tr_500_1st_1210.csv,YAHOO,eva,spot,q0.0001_d200,0,500,1424,24,17,0.1,0.390342726422721,0.96828588105584,0.3846108580414399,0.7260484485617699,0.9903284017959896,0.047486033519553,1.0,0.0906666666666666,17.0,341.0,0.0
021_NAB_id_21_WebService_tr_500_1st_565.csv,NAB,tuning,guardgp,default,0,500,1623,24,160,3.0,0.1330985807004802,0.4947105399792315,0.2606977607798785,0.149495977665197,0.5424080385112414,0.5,0.0125,0.024390243902439,2.0,2.0,158.0
583_YAHOO_id_33_WebService_tr_500_1st_1616.csv,YAHOO,tuning,rrcf,sh4_ts256,0,500,1680,24,1,7.2,0.5,0.9991518235793044,0.6666622222518517,0.623749970507173,0.999204995869374,,,,,,
022_NAB_id_22_Facility_tr_1007_1st_2980.csv,NAB,eva,guardgp,default,0,500,4031,4,520,4.8,0.6049332325168748,0.8381364484071228,0.5893261466713593,0.6037698488808584,0.8402896651814029,0.4403765690376569,0.8096153846153846,0.5704607046070461,421.0,535.0,99.0
643_YAHOO_id_93_WebService_tr_500_1st_1038.csv,YAHOO,tuning,rrcf,sh4_ts256,0,500,1680,24,1,6.4,0.010204081632653,0.917726887192536,0.0202018202244058,0.01,0.9177268871925364,,,,,,
023_NAB_id_23_Facility_tr_4512_1st_16551.csv,NAB,eva,guardgp,default,0,500,18049,12,1498,18.8,0.0850600807613677,0.5073936140967222,0.1612961701539478,0.0849693519090186,0.5077084603786507,0.0818505338078291,0.0614152202937249,0.0701754385964912,92.0,1032.0,1406.0
024_NAB_id_24_Synthetic_tr_1007_1st_2787.csv,NAB,eva,guardgp,default,0,500,4031,288,513,5.4,0.2044665137414288,0.5330673528678482,0.2550016954460384,0.2476481156022672,0.6317764113155414,0.0847457627118644,0.0097465886939571,0.0174825174825174,5.0,54.0,508.0
025_NAB_id_25_WebService_tr_3958_1st_4614.csv,NAB,eva,guardgp,default,0,500,15832,16,1580,16.2,0.1102041269733434,0.5046218363635024,0.1869473675711333,0.1081557421285859,0.5066717922793249,0.28,0.0044303797468354,0.0087227414330218,7.0,18.0,1573.0
026_NAB_id_26_Traffic_tr_624_1st_2261.csv,NAB,eva,guardgp,default,0,500,2499,8,238,3.9,0.1675840794695267,0.5413248774808049,0.2167799216232701,0.1602291730197067,0.5434076376474262,0.5,0.0126050420168067,0.0245901639344262,3.0,3.0,235.0
027_NAB_id_27_Facility_tr_757_1st_2582.csv,NAB,eva,guardgp,default,0,500,3031,5,200,4.6,0.0939033327692412,0.5097061347061347,0.1508826912369378,0.0935316978273786,0.5126592656980925,0.1666666666666666,0.005,0.0097087378640776,1.0,5.0,199.0
